Month,State,Deaths
2018-05-01,Ohio,348.0
2018-05-01,Oklahoma,83.0
2018-05-01,Oregon,61.0
2018-05-01,Pennsylvania,401.0
2018-05-01,Rhode Island,32.0
2018-05-01,South Carolina,94.0
2018-05-01,South Dakota,10.0
2018-05-01,Tennessee,165.0
2018-05-01,Texas,252.0
2018-05-01,Utah,68.0
2018-05-01,Vermont,19.0
2018-05-01,Virginia,126.0
2018-05-01,Washington,103.0
2018-05-01,West Virginia,75.0
2018-05-01,Wisconsin,106.0
2018-05-01,Wyoming,12.25
2018-06-01,Alabama,56.0
2018-06-01,Alaska,16.0
2018-06-01,Arizona,163.0
2018-06-01,Arkansas,44.0
2018-06-01,California,497.0
2018-06-01,Colorado,72.0
2018-06-01,Connecticut,110.0
2018-06-01,Delaware,32.0
2018-06-01,District of Columbia,19.0
2018-06-01,Florida,377.0
2018-06-01,Georgia,127.0
2018-06-01,Hawaii,20.0
2018-06-01,Idaho,26.0
2018-06-01,Illinois,213.0
2018-06-01,Indiana,147.0
2018-06-01,Iowa,31.0
2018-06-01,Kansas,38.0
2018-06-01,Kentucky,110.0
2018-06-01,Louisiana,95.0
2018-06-01,Maine,32.0
2018-06-01,Maryland,221.0
2018-06-01,Massachusetts,208.0
2018-06-01,Michigan,224.0
2018-06-01,Minnesota,53.0
2018-06-01,Mississippi,25.0
2018-06-01,Missouri,153.0
2018-06-01,Montana,15.0
2018-06-01,Nebraska,12.0
2018-06-01,Nevada,67.0
2018-06-01,New Hampshire,26.0
2018-06-01,New Jersey,255.0
2018-06-01,New Mexico,63.0
2018-06-01,New York,325.0
2018-06-01,North Carolina,222.0
2018-06-01,North Dakota,11.0
2018-06-01,Ohio,327.0
2018-06-01,Oklahoma,65.0
2018-06-01,Oregon,49.0
2018-06-01,Pennsylvania,420.0
2018-06-01,Rhode Island,34.0
2018-06-01,South Carolina,95.0
2018-06-01,South Dakota,10.0
2018-06-01,Tennessee,147.0
2018-06-01,Texas,290.0
2018-06-01,Utah,59.0
2018-06-01,Vermont,10.0
2018-06-01,Virginia,114.0
2018-06-01,Washington,106.0
2018-06-01,West Virginia,72.0
2018-06-01,Wisconsin,89.0
2018-06-01,Wyoming,12.125
2018-07-01,Alabama,67.0
2018-07-01,Alaska,14.5
2018-07-01,Arizona,194.0
2018-07-01,Arkansas,45.0
2018-07-01,California,491.0
2018-07-01,Colorado,100.0
2018-07-01,Connecticut,101.0
2018-07-01,Delaware,27.0
2018-07-01,District of Columbia,23.0
2018-07-01,Florida,410.0
2018-07-01,Georgia,130.0
2018-07-01,Hawaii,19.0
2018-07-01,Idaho,29.0
2018-07-01,Illinois,247.0
2018-07-01,Indiana,154.0
2018-07-01,Iowa,23.0
2018-07-01,Kansas,39.0
2018-07-01,Kentucky,115.0
2018-07-01,Louisiana,84.0
2018-07-01,Maine,42.0
2018-07-01,Maryland,177.0
2018-07-01,Massachusetts,210.0
2018-07-01,Michigan,251.0
2018-07-01,Minnesota,60.0
2018-07-01,Mississippi,30.0
2018-07-01,Missouri,140.0
2018-07-01,Montana,10.0
2018-07-01,Nebraska,11.0
2018-07-01,Nevada,83.0
2018-07-01,New Hampshire,53.0
2018-07-01,New Jersey,242.0
2018-07-01,New Mexico,59.0
2018-07-01,New York,340.0
2018-07-01,North Carolina,192.0
2018-07-01,North Dakota,11.0
2018-07-01,Ohio,360.0
2018-07-01,Oklahoma,55.0
2018-07-01,Oregon,35.0
2018-07-01,Pennsylvania,402.0
2018-07-01,Rhode Island,23.0
2018-07-01,South Carolina,94.0
2018-07-01,South Dakota,10.0
2018-07-01,Tennessee,164.0
2018-07-01,Texas,293.0
2018-07-01,Utah,57.0
2018-07-01,Vermont,17.0
2018-07-01,Virginia,119.0
2018-07-01,Washington,103.0
2018-07-01,West Virginia,73.0
2018-07-01,Wisconsin,86.0
2018-07-01,Wyoming,12.0
2018-08-01,Alabama,59.0
2018-08-01,Alaska,13.0
2018-08-01,Arizona,171.0
2018-08-01,Arkansas,52.0
2018-08-01,California,494.0
2018-08-01,Colorado,89.0
2018-08-01,Connecticut,83.0
2018-08-01,Delaware,47.0
2018-08-01,District of Columbia,23.0
2018-08-01,Florida,400.0
2018-08-01,Georgia,116.0
2018-08-01,Hawaii,16.0
2018-08-01,Idaho,19.0
2018-08-01,Illinois,209.0
2018-08-01,Indiana,141.0
2018-08-01,Iowa,23.0
2018-08-01,Kansas,33.0
2018-08-01,Kentucky,131.0
2018-08-01,Louisiana,81.0
2018-08-01,Maine,35.0
2018-08-01,Maryland,166.0
2018-08-01,Massachusetts,183.0
2018-08-01,Michigan,218.0
2018-08-01,Minnesota,55.0
2018-08-01,Mississippi,33.0
2018-08-01,Missouri,154.0
2018-08-01,Montana,11.5
2018-08-01,Nebraska,12.5
2018-08-01,Nevada,76.0
2018-08-01,New Hampshire,36.0
2018-08-01,New Jersey,282.0
2018-08-01,New Mexico,51.0
2018-08-01,New York,331.0
2018-08-01,North Carolina,194.0
2018-08-01,North Dakota,11.0
2018-08-01,Ohio,381.0
2018-08-01,Oklahoma,63.0
2018-08-01,Oregon,44.0
2018-08-01,Pennsylvania,396.0
2018-08-01,Rhode Island,28.0
2018-08-01,South Carolina,86.0
2018-08-01,South Dakota,10.0
2018-08-01,Tennessee,151.0
2018-08-01,Texas,291.0
2018-08-01,Utah,60.0
2018-08-01,Vermont,18.0
2018-08-01,Virginia,144.0
2018-08-01,Washington,107.0
2018-08-01,West Virginia,90.0
2018-08-01,Wisconsin,95.0
2018-08-01,Wyoming,11.875
2018-09-01,Alabama,65.0
2018-09-01,Alaska,13.666666666666666
2018-09-01,Arizona,117.0
2018-09-01,Arkansas,30.0
2018-09-01,California,500.0
2018-09-01,Colorado,68.0
2018-09-01,Connecticut,91.0
2018-09-01,Delaware,34.0
2018-09-01,District of Columbia,26.0
2018-09-01,Florida,392.0
2018-09-01,Georgia,124.0
2018-09-01,Hawaii,22.0
2018-09-01,Idaho,20.0
2018-09-01,Illinois,226.0
2018-09-01,Indiana,135.0
2018-09-01,Iowa,27.0
2018-09-01,Kansas,29.0
2018-09-01,Kentucky,110.0
2018-09-01,Louisiana,92.0
2018-09-01,Maine,26.0
2018-09-01,Maryland,169.0
2018-09-01,Massachusetts,173.0
2018-09-01,Michigan,206.0
2018-09-01,Minnesota,54.0
2018-09-01,Mississippi,28.0
2018-09-01,Missouri,140.0
2018-09-01,Montana,13.0
2018-09-01,Nebraska,14.0
2018-09-01,Nevada,48.0
2018-09-01,New Hampshire,35.0
2018-09-01,New Jersey,248.0
2018-09-01,New Mexico,45.0
2018-09-01,New York,283.0
2018-09-01,North Carolina,209.0
2018-09-01,North Dakota,11.0
2018-09-01,Ohio,358.0
2018-09-01,Oklahoma,56.0
2018-09-01,Oregon,42.0
2018-09-01,Pennsylvania,371.0
2018-09-01,Rhode Island,28.0
2018-09-01,South Carolina,87.0
2018-09-01,South Dakota,10.0
2018-09-01,Tennessee,151.0
2018-09-01,Texas,269.0
2018-09-01,Utah,42.0
2018-09-01,Vermont,19.0
2018-09-01,Virginia,158.0
2018-09-01,Washington,107.0
2018-09-01,West Virginia,61.0
2018-09-01,Wisconsin,94.0
2018-09-01,Wyoming,11.75
2018-10-01,Alabama,55.0
2018-10-01,Alaska,14.333333333333334
2018-10-01,Arizona,129.0
2018-10-01,Arkansas,31.0
2018-10-01,California,476.0
2018-10-01,Colorado,88.0
2018-10-01,Connecticut,87.0
2018-10-01,Delaware,44.0
2018-10-01,District of Columbia,17.0
2018-10-01,Florida,382.0
2018-10-01,Georgia,110.0
2018-10-01,Hawaii,12.0
2018-10-01,Idaho,16.0
2018-10-01,Illinois,254.0
2018-10-01,Indiana,160.0
2018-10-01,Iowa,24.0
2018-10-01,Kansas,30.0
2018-10-01,Kentucky,117.0
2018-10-01,Louisiana,86.0
2018-10-01,Maine,28.0
2018-10-01,Maryland,170.0
2018-10-01,Massachusetts,170.0
2018-10-01,Michigan,204.0
2018-10-01,Minnesota,63.0
2018-10-01,Mississippi,22.0
2018-10-01,Missouri,160.0
2018-10-01,Montana,12.0
2018-10-01,Nebraska,15.5
2018-10-01,Nevada,56.0
2018-10-01,New Hampshire,39.0
2018-10-01,New Jersey,282.0
2018-10-01,New Mexico,41.0
2018-10-01,New York,331.0
2018-10-01,North Carolina,199.0
2018-10-01,North Dakota,11.0
2018-10-01,Ohio,332.0
2018-10-01,Oklahoma,59.0
2018-10-01,Oregon,40.0
2018-10-01,Pennsylvania,363.0
2018-10-01,Rhode Island,31.0
2018-10-01,South Carolina,98.0
2018-10-01,South Dakota,10.0
2018-10-01,Tennessee,145.0
2018-10-01,Texas,237.0
2018-10-01,Utah,43.0
2018-10-01,Vermont,16.0
2018-10-01,Virginia,140.0
2018-10-01,Washington,104.0
2018-10-01,West Virginia,73.0
2018-10-01,Wisconsin,91.0
2018-10-01,Wyoming,11.625
2018-11-01,Alabama,57.0
2018-11-01,Alaska,15.0
2018-11-01,Arizona,156.0
2018-11-01,Arkansas,34.0
2018-11-01,California,420.0
2018-11-01,Colorado,76.0
2018-11-01,Connecticut,101.0
2018-11-01,Delaware,38.0
2018-11-01,District of Columbia,20.0
2018-11-01,Florida,430.0
2018-11-01,Georgia,112.0
2018-11-01,Hawaii,22.0
2018-11-01,Idaho,16.0
2018-11-01,Illinois,198.0
2018-11-01,Indiana,134.0
2018-11-01,Iowa,25.0
2018-11-01,Kansas,22.0
2018-11-01,Kentucky,107.0
2018-11-01,Louisiana,93.0
2018-11-01,Maine,33.0
2018-11-01,Maryland,182.0
2018-11-01,Massachusetts,177.0
2018-11-01,Michigan,209.0
2018-11-01,Minnesota,62.0
2018-11-01,Mississippi,29.0
2018-11-01,Missouri,143.0
2018-11-01,Montana,11.5
2018-11-01,Nebraska,17.0
2018-11-01,Nevada,50.0
2018-11-01,New Hampshire,36.0
2018-11-01,New Jersey,236.0
2018-11-01,New Mexico,40.0
2018-11-01,New York,278.0
2018-11-01,North Carolina,181.0
2018-11-01,North Dakota,11.0
2018-11-01,Ohio,318.0
2018-11-01,Oklahoma,50.0
2018-11-01,Oregon,47.0
2018-11-01,Pennsylvania,320.0
2018-11-01,Rhode Island,30.0
2018-11-01,South Carolina,80.0
2018-11-01,South Dakota,10.0
2018-11-01,Tennessee,154.0
2018-11-01,Texas,244.0
2018-11-01,Utah,45.0
2018-11-01,Vermont,16.5
2018-11-01,Virginia,115.0
2018-11-01,Washington,84.0
2018-11-01,West Virginia,59.0
2018-11-01,Wisconsin,86.0
2018-11-01,Wyoming,11.5
2018-12-01,Alabama,81.0
2018-12-01,Alaska,19.0
2018-12-01,Arizona,149.0
2018-12-01,Arkansas,33.0
2018-12-01,California,477.0
2018-12-01,Colorado,102.0
2018-12-01,Connecticut,86.0
2018-12-01,Delaware,21.0
2018-12-01,District of Columbia,19.0
2018-12-01,Florida,428.0
2018-12-01,Georgia,125.0
2018-12-01,Hawaii,18.0
2018-12-01,Idaho,22.0
2018-12-01,Illinois,257.0
2018-12-01,Indiana,135.0
2018-12-01,Iowa,32.0
2018-12-01,Kansas,27.0
2018-12-01,Kentucky,97.0
2018-12-01,Louisiana,104.0
2018-12-01,Maine,18.0
2018-12-01,Maryland,194.0
2018-12-01,Massachusetts,192.0
2018-12-01,Michigan,214.0
2018-12-01,Minnesota,61.0
2018-12-01,Mississippi,20.0
2018-12-01,Missouri,135.0
2018-12-01,Montana,11.0
2018-12-01,Nebraska,14.0
2018-12-01,Nevada,64.0
2018-12-01,New Hampshire,41.0
2018-12-01,New Jersey,243.0
2018-12-01,New Mexico,66.0
2018-12-01,New York,306.0
2018-12-01,North Carolina,178.0
2018-12-01,North Dakota,11.0
2018-12-01,Ohio,343.0
2018-12-01,Oklahoma,61.0
2018-12-01,Oregon,49.0
2018-12-01,Pennsylvania,339.0
2018-12-01,Rhode Island,32.0
2018-12-01,South Carolina,104.0
2018-12-01,South Dakota,10.0
2018-12-01,Tennessee,168.0
2018-12-01,Texas,237.0
2018-12-01,Utah,49.0
2018-12-01,Vermont,17.0
2018-12-01,Virginia,103.0
2018-12-01,Washington,104.0
2018-12-01,West Virginia,69.0
2018-12-01,Wisconsin,109.0
2018-12-01,Wyoming,11.375
2019-01-01,Alabama,43.0
2019-01-01,Alaska,14.0
2019-01-01,Arizona,151.0
2019-01-01,Arkansas,47.0
2019-01-01,California,519.0
2019-01-01,Colorado,90.0
2019-01-01,Connecticut,86.0
2019-01-01,Delaware,33.0
2019-01-01,District of Columbia,22.0
2019-01-01,Florida,422.0
2019-01-01,Georgia,122.0
2019-01-01,Hawaii,29.0
2019-01-01,Idaho,21.0
2019-01-01,Illinois,197.0
2019-01-01,Indiana,125.0
2019-01-01,Iowa,33.0
2019-01-01,Kansas,39.0
2019-01-01,Kentucky,113.0
2019-01-01,Louisiana,97.0
2019-01-01,Maine,22.0
2019-01-01,Maryland,227.0
2019-01-01,Massachusetts,186.0
2019-01-01,Michigan,194.0
2019-01-01,Minnesota,79.0
2019-01-01,Mississippi,27.0
2019-01-01,Missouri,157.0
2019-01-01,Montana,16.0
2019-01-01,Nebraska,14.0
2019-01-01,Nevada,68.0
2019-01-01,New Hampshire,31.0
2019-01-01,New Jersey,194.0
2019-01-01,New Mexico,42.0
2019-01-01,New York,277.0
2019-01-01,North Carolina,186.0
2019-01-01,North Dakota,11.0
2019-01-01,Ohio,338.0
2019-01-01,Oklahoma,50.0
2019-01-01,Oregon,56.0
2019-01-01,Pennsylvania,350.0
2019-01-01,Rhode Island,31.0
2019-01-01,South Carolina,92.0
2019-01-01,South Dakota,10.0
2019-01-01,Tennessee,177.0
2019-01-01,Texas,246.0
2019-01-01,Utah,59.0
2019-01-01,Vermont,13.0
2019-01-01,Virginia,132.0
2019-01-01,Washington,115.0
2019-01-01,West Virginia,63.0
2019-01-01,Wisconsin,87.0
2019-01-01,Wyoming,11.25
2019-02-01,Alabama,57.0
2019-02-01,Alaska,21.0
2019-02-01,Arizona,133.0
2019-02-01,Arkansas,32.0
2019-02-01,California,483.0
2019-02-01,Colorado,88.0
2019-02-01,Connecticut,88.0
2019-02-01,Delaware,27.0
2019-02-01,District of Columbia,24.0
2019-02-01,Florida,386.0
2019-02-01,Georgia,106.0
2019-02-01,Hawaii,22.0
2019-02-01,Idaho,30.0
2019-02-01,Illinois,188.0
2019-02-01,Indiana,132.0
2019-02-01,Iowa,29.0
2019-02-01,Kansas,40.0
2019-02-01,Kentucky,107.0
2019-02-01,Louisiana,91.0
2019-02-01,Maine,31.0
2019-02-01,Maryland,189.0
2019-02-01,Massachusetts,170.0
2019-02-01,Michigan,191.0
2019-02-01,Minnesota,64.0
2019-02-01,Mississippi,22.0
2019-02-01,Missouri,125.0
2019-02-01,Montana,12.0
2019-02-01,Nebraska,17.0
2019-02-01,Nevada,56.0
2019-02-01,New Hampshire,44.0
2019-02-01,New Jersey,244.0
2019-02-01,New Mexico,51.0
2019-02-01,New York,291.0
2019-02-01,North Carolina,203.0
2019-02-01,North Dakota,11.0
2019-02-01,Ohio,301.0
2019-02-01,Oklahoma,40.0
2019-02-01,Oregon,49.0
2019-02-01,Pennsylvania,308.0
2019-02-01,Rhode Island,21.0
2019-02-01,South Carolina,84.0
2019-02-01,South Dakota,10.0
2019-02-01,Tennessee,139.0
2019-02-01,Texas,212.0
2019-02-01,Utah,47.0
2019-02-01,Vermont,16.0
2019-02-01,Virginia,125.0
2019-02-01,Washington,107.0
2019-02-01,West Virginia,51.0
2019-02-01,Wisconsin,79.0
2019-02-01,Wyoming,11.125
2019-03-01,Alabama,69.0
2019-03-01,Alaska,17.0
2019-03-01,Arizona,164.0
2019-03-01,Arkansas,36.0
2019-03-01,California,544.0
2019-03-01,Colorado,91.0
2019-03-01,Connecticut,106.0
2019-03-01,Delaware,26.0
2019-03-01,District of Columbia,19.0
2019-03-01,Florida,392.0
2019-03-01,Georgia,142.0
2019-03-01,Hawaii,22.0
2019-03-01,Idaho,29.0
2019-03-01,Illinois,214.0
2019-03-01,Indiana,172.0
2019-03-01,Iowa,26.0
2019-03-01,Kansas,37.0
2019-03-01,Kentucky,132.0
2019-03-01,Louisiana,92.0
2019-03-01,Maine,29.0
2019-03-01,Maryland,219.0
2019-03-01,Massachusetts,197.0
2019-03-01,Michigan,211.0
2019-03-01,Minnesota,60.0
2019-03-01,Mississippi,39.0
2019-03-01,Missouri,138.0
2019-03-01,Montana,10.0
2019-03-01,Nebraska,23.0
2019-03-01,Nevada,49.0
2019-03-01,New Hampshire,41.0
2019-03-01,New Jersey,206.0
2019-03-01,New Mexico,45.0
2019-03-01,New York,332.0
2019-03-01,North Carolina,234.0
2019-03-01,North Dakota,11.0
2019-03-01,Ohio,379.0
2019-03-01,Oklahoma,47.0
2019-03-01,Oregon,58.0
2019-03-01,Pennsylvania,373.0
2019-03-01,Rhode Island,38.0
2019-03-01,South Carolina,91.0
2019-03-01,South Dakota,10.0
2019-03-01,Tennessee,179.0
2019-03-01,Texas,282.0
2019-03-01,Utah,45.0
2019-03-01,Vermont,14.0
2019-03-01,Virginia,133.0
2019-03-01,Washington,113.0
2019-03-01,West Virginia,75.0
2019-03-01,Wisconsin,117.0
2019-03-01,Wyoming,11.0
2019-04-01,Alabama,64.0
2019-04-01,Alaska,13.0
2019-04-01,Arizona,136.0
2019-04-01,Arkansas,32.0
2019-04-01,California,525.0
2019-04-01,Colorado,92.0
2019-04-01,Connecticut,90.0
2019-04-01,Delaware,32.0
2019-04-01,District of Columbia,18.0
2019-04-01,Florida,438.0
2019-04-01,Georgia,128.0
2019-04-01,Hawaii,19.0
2019-04-01,Idaho,20.0
2019-04-01,Illinois,203.0
2019-04-01,Indiana,142.0
2019-04-01,Iowa,30.0
2019-04-01,Kansas,40.0
2019-04-01,Kentucky,129.0
2019-04-01,Louisiana,91.0
2019-04-01,Maine,32.0
2019-04-01,Maryland,207.0
2019-04-01,Massachusetts,171.0
2019-04-01,Michigan,195.0
2019-04-01,Minnesota,74.0
2019-04-01,Mississippi,27.0
2019-04-01,Missouri,94.0
2019-04-01,Montana,13.0
2019-04-01,Nebraska,10.0
2019-04-01,Nevada,56.0
2019-04-01,New Hampshire,31.0
2019-04-01,New Jersey,196.0
2019-04-01,New Mexico,60.0
2019-04-01,New York,278.0
2019-04-01,North Carolina,191.0
2019-04-01,North Dakota,11.0
2019-04-01,Ohio,342.0
2019-04-01,Oklahoma,53.0
2019-04-01,Oregon,56.0
2019-04-01,Pennsylvania,368.0
2019-04-01,Rhode Island,25.0
2019-04-01,South Carolina,86.0
2019-04-01,South Dakota,10.0
2019-04-01,Tennessee,172.0
2019-04-01,Texas,260.0
2019-04-01,Utah,51.0
2019-04-01,Vermont,12.0
2019-04-01,Virginia,129.0
2019-04-01,Washington,91.0
2019-04-01,West Virginia,79.0
2019-04-01,Wisconsin,108.0
2019-04-01,Wyoming,10.857142857142858
2019-05-01,Alabama,72.0
2019-05-01,Alaska,15.0
2019-05-01,Arizona,157.0
2019-05-01,Arkansas,36.0
2019-05-01,California,541.0
2019-05-01,Colorado,91.0
2019-05-01,Connecticut,109.0
2019-05-01,Delaware,44.0
2019-05-01,District of Columbia,26.0
2019-05-01,Florida,402.0
2019-05-01,Georgia,131.0
2019-05-01,Hawaii,20.0
2019-05-01,Idaho,20.0
2019-05-01,Illinois,273.0
2019-05-01,Indiana,147.0
2019-05-01,Iowa,26.0
2019-05-01,Kansas,41.0
2019-05-01,Kentucky,105.0
2019-05-01,Louisiana,109.0
2019-05-01,Maine,34.0
2019-05-01,Maryland,192.0
2019-05-01,Massachusetts,193.0
2019-05-01,Michigan,248.0
2019-05-01,Minnesota,73.0
2019-05-01,Mississippi,42.0
2019-05-01,Missouri,113.0
2019-05-01,Montana,11.0
2019-05-01,Nebraska,12.0
2019-05-01,Nevada,51.0
2019-05-01,New Hampshire,29.0
2019-05-01,New Jersey,236.0
2019-05-01,New Mexico,64.0
2019-05-01,New York,300.0
2019-05-01,North Carolina,197.0
2019-05-01,North Dakota,11.0
2019-05-01,Ohio,352.0
2019-05-01,Oklahoma,58.0
2019-05-01,Oregon,50.0
2019-05-01,Pennsylvania,365.0
2019-05-01,Rhode Island,39.0
2019-05-01,South Carolina,85.0
2019-05-01,South Dakota,10.0
2019-05-01,Tennessee,178.0
2019-05-01,Texas,275.0
2019-05-01,Utah,36.0
2019-05-01,Vermont,12.666666666666666
2019-05-01,Virginia,140.0
2019-05-01,Washington,96.0
2019-05-01,West Virginia,61.0
2019-05-01,Wisconsin,110.0
2019-05-01,Wyoming,10.714285714285714
2019-06-01,Alabama,76.0
2019-06-01,Alaska,12.0
2019-06-01,Arizona,144.0
2019-06-01,Arkansas,28.0
2019-06-01,California,568.0
2019-06-01,Colorado,89.0
2019-06-01,Connecticut,122.0
2019-06-01,Delaware,45.0
2019-06-01,District of Columbia,30.0
2019-06-01,Florida,461.0
2019-06-01,Georgia,113.0
2019-06-01,Hawaii,21.0
2019-06-01,Idaho,31.0
2019-06-01,Illinois,232.0
2019-06-01,Indiana,139.0
2019-06-01,Iowa,20.0
2019-06-01,Kansas,42.0
2019-06-01,Kentucky,105.0
2019-06-01,Louisiana,93.0
2019-06-01,Maine,39.0
2019-06-01,Maryland,197.0
2019-06-01,Massachusetts,194.0
2019-06-01,Michigan,196.0
2019-06-01,Minnesota,76.0
2019-06-01,Mississippi,43.0
2019-06-01,Missouri,102.0
2019-06-01,Montana,12.0
2019-06-01,Nebraska,11.0
2019-06-01,Nevada,52.0
2019-06-01,New Hampshire,28.0
2019-06-01,New Jersey,234.0
2019-06-01,New Mexico,68.0
2019-06-01,New York,300.0
2019-06-01,North Carolina,210.0
2019-06-01,North Dakota,11.0
2019-06-01,Ohio,360.0
2019-06-01,Oklahoma,62.0
2019-06-01,Oregon,62.0
2019-06-01,Pennsylvania,354.0
2019-06-01,Rhode Island,26.0
2019-06-01,South Carolina,86.0
2019-06-01,South Dakota,10.666666666666666
2019-06-01,Tennessee,181.0
2019-06-01,Texas,256.0
2019-06-01,Utah,53.0
2019-06-01,Vermont,13.333333333333334
2019-06-01,Virginia,113.0
2019-06-01,Washington,112.0
2019-06-01,West Virginia,72.0
2019-06-01,Wisconsin,87.0
2019-06-01,Wyoming,10.571428571428571
2019-07-01,Alabama,69.0
2019-07-01,Alaska,12.333333333333334
2019-07-01,Arizona,226.0
2019-07-01,Arkansas,35.0
2019-07-01,California,548.0
2019-07-01,Colorado,100.0
2019-07-01,Connecticut,125.0
2019-07-01,Delaware,42.0
2019-07-01,District of Columbia,20.0
2019-07-01,Florida,456.0
2019-07-01,Georgia,114.0
2019-07-01,Hawaii,22.0
2019-07-01,Idaho,14.0
2019-07-01,Illinois,238.0
2019-07-01,Indiana,156.0
2019-07-01,Iowa,38.0
2019-07-01,Kansas,37.0
2019-07-01,Kentucky,113.0
2019-07-01,Louisiana,91.0
2019-07-01,Maine,34.0
2019-07-01,Maryland,201.0
2019-07-01,Massachusetts,193.0
2019-07-01,Michigan,210.0
2019-07-01,Minnesota,79.0
2019-07-01,Mississippi,40.0
2019-07-01,Missouri,142.0
2019-07-01,Montana,21.0
2019-07-01,Nebraska,13.0
2019-07-01,Nevada,73.0
2019-07-01,New Hampshire,25.0
2019-07-01,New Jersey,258.0
2019-07-01,New Mexico,65.0
2019-07-01,New York,360.0
2019-07-01,North Carolina,194.0
2019-07-01,North Dakota,11.0
2019-07-01,Ohio,389.0
2019-07-01,Oklahoma,52.0
2019-07-01,Oregon,54.0
2019-07-01,Pennsylvania,375.0
2019-07-01,Rhode Island,31.0
2019-07-01,South Carolina,88.0
2019-07-01,South Dakota,11.333333333333334
2019-07-01,Tennessee,188.0
2019-07-01,Texas,292.0
2019-07-01,Utah,53.0
2019-07-01,Vermont,14.0
2019-07-01,Virginia,105.0
2019-07-01,Washington,115.0
2019-07-01,West Virginia,88.0
2019-07-01,Wisconsin,106.0
2019-07-01,Wyoming,10.428571428571429
2019-08-01,Alabama,75.0
2019-08-01,Alaska,12.666666666666666
2019-08-01,Arizona,186.0
2019-08-01,Arkansas,31.0
2019-08-01,California,594.0
2019-08-01,Colorado,97.0
2019-08-01,Connecticut,142.0
2019-08-01,Delaware,42.0
2019-08-01,District of Columbia,34.0
2019-08-01,Florida,426.0
2019-08-01,Georgia,142.0
2019-08-01,Hawaii,26.0
2019-08-01,Idaho,13.0
2019-08-01,Illinois,262.0
2019-08-01,Indiana,138.0
2019-08-01,Iowa,34.0
2019-08-01,Kansas,32.0
2019-08-01,Kentucky,91.0
2019-08-01,Louisiana,124.0
2019-08-01,Maine,44.0
2019-08-01,Maryland,223.0
2019-08-01,Massachusetts,184.0
2019-08-01,Michigan,172.0
2019-08-01,Minnesota,78.0
2019-08-01,Mississippi,34.0
2019-08-01,Missouri,154.0
2019-08-01,Montana,14.0
2019-08-01,Nebraska,13.0
2019-08-01,Nevada,64.0
2019-08-01,New Hampshire,32.0
2019-08-01,New Jersey,282.0
2019-08-01,New Mexico,58.0
2019-08-01,New York,336.0
2019-08-01,North Carolina,177.0
2019-08-01,North Dakota,11.0
2019-08-01,Ohio,355.0
2019-08-01,Oklahoma,58.0
2019-08-01,Oregon,54.0
2019-08-01,Pennsylvania,404.0
2019-08-01,Rhode Island,21.0
2019-08-01,South Carolina,119.0
2019-08-01,South Dakota,12.0
2019-08-01,Tennessee,166.0
2019-08-01,Texas,313.0
2019-08-01,Utah,40.0
2019-08-01,Vermont,17.0
2019-08-01,Virginia,131.0
2019-08-01,Washington,122.0
2019-08-01,West Virginia,80.0
2019-08-01,Wisconsin,118.0
2019-08-01,Wyoming,10.285714285714286
2019-09-01,Alabama,55.0
2019-09-01,Alaska,13.0
2019-09-01,Arizona,186.0
2019-09-01,Arkansas,29.0
2019-09-01,California,544.0
2019-09-01,Colorado,88.0
2019-09-01,Connecticut,102.0
2019-09-01,Delaware,40.0
2019-09-01,District of Columbia,34.0
2019-09-01,Florida,494.0
2019-09-01,Georgia,119.0
2019-09-01,Hawaii,21.0
2019-09-01,Idaho,22.0
2019-09-01,Illinois,260.0
2019-09-01,Indiana,143.0
2019-09-01,Iowa,42.0
2019-09-01,Kansas,34.0
2019-09-01,Kentucky,109.0
2019-09-01,Louisiana,107.0
2019-09-01,Maine,29.0
2019-09-01,Maryland,191.0
2019-09-01,Massachusetts,181.0
2019-09-01,Michigan,212.0
2019-09-01,Minnesota,68.0
2019-09-01,Mississippi,31.0
2019-09-01,Missouri,144.0
2019-09-01,Montana,13.666666666666666
2019-09-01,Nebraska,16.0
2019-09-01,Nevada,57.0
2019-09-01,New Hampshire,34.0
2019-09-01,New Jersey,219.0
2019-09-01,New Mexico,60.0
2019-09-01,New York,278.0
2019-09-01,North Carolina,198.0
2019-09-01,North Dakota,11.0
2019-09-01,Ohio,354.0
2019-09-01,Oklahoma,70.0
2019-09-01,Oregon,52.0
2019-09-01,Pennsylvania,353.0
2019-09-01,Rhode Island,18.0
2019-09-01,South Carolina,113.0
2019-09-01,South Dakota,11.333333333333334
2019-09-01,Tennessee,179.0
2019-09-01,Texas,251.0
2019-09-01,Utah,48.0
2019-09-01,Vermont,15.0
2019-09-01,Virginia,136.0
2019-09-01,Washington,110.0
2019-09-01,West Virginia,66.0
2019-09-01,Wisconsin,101.0
2019-09-01,Wyoming,10.142857142857142
2019-10-01,Alabama,75.0
2019-10-01,Alaska,18.0
2019-10-01,Arizona,182.0
2019-10-01,Arkansas,38.0
2019-10-01,California,522.0
2019-10-01,Colorado,100.0
2019-10-01,Connecticut,84.0
2019-10-01,Delaware,31.0
2019-10-01,District of Columbia,28.0
2019-10-01,Florida,536.0
2019-10-01,Georgia,111.0
2019-10-01,Hawaii,23.0
2019-10-01,Idaho,28.0
2019-10-01,Illinois,239.0
2019-10-01,Indiana,176.0
2019-10-01,Iowa,28.0
